ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,ENGTYPE_1,NL_NAME_1,VARNAME_1,layer,path,net,emig,inmig,CONT,JOIN_ID,NODE,emig_m1,emig_f1,inmig_m1,inming_f1,TP,exoticas,sp_ex,nativas,nat_spp,proporcion,agemean,ntl00mean,ntl21mean,ntl_dif,tempmean,precipanua,imn_p,ntltrendme,ntl_count,ntl_hab
"12",ARG,Argentina,"10",Jujuy,Provincia,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,2160.000,"2958","5118",,ARG_38,,1516,1442,2246,2872,770881.000000000000000,7933.000000000000000,1207.000000000000000,847.000000000000000,197.000000000000000,0.903530751708428,1646.315414424146638,0.613778829095210,2.146747486694264,1.533,9.430857672670797,837.220839927913062,0.003949244720451,0.104906448251961,1129.000000000000000,"0"
"12",ARG,Argentina,"17",Salta,Provincia,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,4037.000,"5221","9258",,ARG_66,,2782,2439,4441,4817,1424397.000000000000000,7198.000000000000000,1335.000000000000000,1209.000000000000000,256.000000000000000,0.856191269180445,1713.749608804496120,0.430302573381584,1.868988741455569,1.439,16.294231049803525,770.403587367681666,0.007143827202410,0.101968211904442,2857.000000000000000,"0"
"28",BOL,Bolivia,"7",Potosí,Departamento,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,11472.000,"635","12107",,BOL_500,,386,249,7320,4787,828093.000000000000000,588.000000000000000,270.000000000000000,77.000000000000000,42.000000000000000,0.884210526315789,1603.044267880369489,0.051528331521083,1.073584095149880,1.022,7.677807270447060,563.873754785142523,0.014620338536855,0.068867877667045,473.000000000000000,"0"
"68",ECU,Ecuador,"4",Carchi,Provincia,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,8196.000,"249","8445",,ECU_4,,143,106,4437,4008,164524.000000000000000,4290.000000000000000,900.000000000000000,2953.000000000000000,824.000000000000000,0.592296009940632,1596.913938794817341,1.878540566490638,7.330292846855498,5.452,13.898842251134045,2976.901639372498721,0.005206586501470,0.282736180080844,334.000000000000000,"0"
"68",ECU,Ecuador,"8",Esmeraldas,Provincia,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,23066.000,"1039","24105",,ECU_8,,567,472,13404,10701,534092.000000000000000,1104.000000000000000,438.000000000000000,5438.000000000000000,1090.000000000000000,0.168755732191990,1598.525547608686793,0.718325356219398,4.599273807559004,3.881,23.695588617137442,2941.282188306769967,0.060528218880887,0.244325016649822,511.000000000000000,"0"
"68",ECU,Ecuador,"11",Imbabura,Provincia,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,16652.000,"468","17120",,ECU_10,,248,220,7989,9131,398244.000000000000000,4279.000000000000000,863.000000000000000,1899.000000000000000,576.000000000000000,0.692618970540628,1613.740254720052008,2.872078501338091,9.969313113291705,7.097,14.290641130089016,2389.930935269472229,0.006645222368471,0.354114807421609,781.000000000000000,"0"
"68",ECU,Ecuador,"19",Pichincha,Provincia,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,104100.000,"3244","107344",,ECU_17,,1692,1552,50140,57204,2576287.000000000000000,17907.000000000000000,1409.000000000000000,5890.000000000000000,933.000000000000000,0.752489809639871,1618.946543596423680,6.510088781275222,14.918482647296207,8.408,14.279949825796399,2460.614199932449083,0.269543295065337,0.465176232455925,2400.000000000000000,"0"
"53",COL,Colombia,"19",Magdalena,Departamento,,,La Magdalena,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,26956.000,"12","26968",,COL_47,,4,8,12905,14063,1162415.000000000000000,91.000000000000000,49.000000000000000,2097.000000000000000,638.000000000000000,0.041590493601463,1600.758984139202994,1.893080287410184,4.693572321149642,2.800,25.461512168466200,1925.288116728077966,0.023199975912217,0.189995264144883,749.000000000000000,"0"
"249",VEN,Venezuela,"25",Zulia,,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,45800.000,"2366","48166",,VEN_24,,1276,1090,22888,25278,4957765.000000000000000,98.000000000000000,35.000000000000000,1780.000000000000000,593.000000000000000,0.052183173588924,1573.063915917504801,4.606313727749296,5.991704591278300,1.385,26.347197419251565,1535.128684121189735,0.009715264842121,0.126871457315616,3165.000000000000000,"0"
"178",PER,Peru,"6",Cajamarca,Región,,,Caxamarca,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,31508.000,"2466","33974",,PER_6,,1420,1046,18303,15671,1246038.000000000000000,1342.000000000000000,629.000000000000000,3892.000000000000000,945.000000000000000,0.256400458540313,1550.628549920663090,0.325302138208863,3.589866749302758,3.265,15.584809204368357,1185.704822598389001,0.027265621112679,0.243517071538762,513.000000000000000,"0"
"178",PER,Peru,"14",Lambayeque,Región,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,55075.000,"1196","56271",,PER_14,,631,565,30971,25300,1856809.000000000000000,20.000000000000000,19.000000000000000,102.000000000000000,83.000000000000000,0.163934426229508,1568.001994997163365,1.118826609544210,4.676187076044270,3.557,21.304685518403563,336.754275056801873,0.030305217176349,0.212647580226109,592.000000000000000,"0"
"28",BOL,Bolivia,"9",Tarija,Departamento,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,29060.000,"92","29152",,BOL_601,,50,42,16571,12581,483518.000000000000000,2776.000000000000000,850.000000000000000,1474.000000000000000,304.000000000000000,0.653176470588235,1720.812492840755112,0.199595184830084,2.122382017684031,1.923,18.829642035069629,1020.641006703332778,0.050145610108937,0.144670400622844,647.000000000000000,"0"
"178",PER,Peru,"8",Cusco,Región,,,Cuzco|Qosqo,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,40102.000,"351","40453",,PER_8,,208,143,22741,17712,1205527.000000000000000,217.000000000000000,61.000000000000000,8296.000000000000000,1606.000000000000000,0.025490426406672,1589.401144059198259,0.244144767173813,2.081212540341171,1.837,12.082472066903838,2020.514143531025866,0.033556278706325,0.112859468787727,988.000000000000000,"0"
"53",COL,Colombia,"12",Cesar,Departamento,,,El Cesar,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,27609.000,"12","27621",,COL_20,,4,8,13343,14278,1309259.000000000000000,14.000000000000000,9.000000000000000,637.000000000000000,333.000000000000000,0.021505376344086,1578.692989352012546,1.736137174816941,6.101482871545794,4.365,25.340884660102436,2083.441136725395609,0.021096666129467,0.295601829634234,1243.000000000000000,"0"
"53",COL,Colombia,"18",La Guajira,Departamento,,,Guajira|Goagira|La Goajira,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,17605.000,"8","17613",,COL_44,,2,6,8778,8835,846012.000000000000000,40.000000000000000,16.000000000000000,960.000000000000000,350.000000000000000,0.040000000000000,1555.730485603338138,1.325408855205425,3.872157957718389,2.547,25.714173135395040,1027.245517432264023,0.003552608887271,0.158610651747077,975.000000000000000,"0"
"28",BOL,Bolivia,"6",Pando,Departamento,,,colonial territories|madre de dios|territorio nacional de colonias,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,8473.000,"549","9022",,BOL_900,,411,138,5575,3447,110436.000000000000000,1831.000000000000000,709.000000000000000,3488.000000000000000,1049.000000000000000,0.344237638653882,1889.841748199653921,0.019759291099061,0.348221134770533,0.328,25.320963485801951,1916.295892270277363,0.081694375022638,0.019077326865884,54.000000000000000,"0"
"178",PER,Peru,"18",Madre de Dios,Región,,,,paises,C:\Users\Usuario\Mi unidad\Arboles_exoticos\paises.shp,15419.000,"31","15450",,PER_17,,16,15,9191,6259,141070.000000000000000,3870.000000000000000,910.000000000000000,18022.000000000000000,1899.000000000000000,0.176776904805408,1762.793969791040354,0.031457265508045,0.438785727740490,0.407,23.847651065220237,1989.586368111674119,0.109520096406040,0.025787205872818,111.000000000000000,"0"
